experiment,phase,model,attacker_share,confirmations,acceptance_policy,attack_start_policy,abandonment_policy,tie_policy,success_probability,code_version,target_interval_sec,expected_wait_sec,mean_wait_sec,median_wait_sec,expected_work,mean_realized_work,trials,successes,ci_lower,ci_upper,mean_attack_duration_sec,seed,p05_wait_sec,p95_wait_sec,mean_deficit_at_acceptance,mean_attacker_blocks_at_acceptance,analytical_reversal_probability,abs_error,finite_600s_success_probability,finite_3600s_success_probability,deficit,deficit_probability,catchup_probability,break_even_value_reward_multiple,confirmation_requirement_m_minus_1,n_behind,m_needed,equal_chainwork_pair,attack_deadline_sec,expected_blocks_in_horizon,mean_blocks_in_horizon,expected_work_in_horizon,family,eventual_reversal_probability,mean_steps_taken,start_delay_sec,premining_lead,scenario,abandonment_deficit,external_hash_share,external_hash_duration_sec,external_hash_delay_sec,required_total_share,required_external_share,required_external_hash_ratio,expected_attack_cost,expected_value,break_even_value,expected_normalized_work,majority_cost_per_unit_time,cost_to_reach_confirmations,cost_of_normalized_work
P0_analytical_baseline,I,analytical_poisson,0.3,2,600s × 2,,,tie_win,0.44571709952398375,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.3,3,600s × 3,,,strict,0.18005142857142897,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.3,3,600s × 3,,,strict,0.1629264269067332,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.3,3,600s × 3,,,tie_win,0.3261600000000003,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.3,3,600s × 3,,,tie_win,0.32458410182048103,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.3,5,600s × 5,,,strict,0.11174970137142892,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.3,5,600s × 5,,,strict,0.08874442568714558,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.3,5,600s × 5,,,tie_win,0.19761732000000035,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.3,5,600s × 5,,,tie_win,0.1773523113609451,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.3,10,600s × 10,,,strict,0.03769991528754782,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.3,10,600s × 10,,,strict,0.02054626120387293,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.3,10,600s × 10,,,tie_win,0.0651067137626013,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.3,10,600s × 10,,,tie_win,0.04166047996897937,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.35,1,600s × 1,,,strict,0.4334615384615384,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.35,1,600s × 1,,,strict,0.44052918663160356,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.35,1,600s × 1,,,tie_win,0.7,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.35,1,600s × 1,,,tie_win,0.7306251639337351,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.35,2,600s × 2,,,strict,0.3617990384615384,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.35,2,600s × 2,,,strict,0.3608891643072497,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.35,2,600s × 2,,,tie_win,0.5634999999999999,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.35,2,600s × 2,,,tie_win,0.588810786934213,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.35,3,600s × 3,,,strict,0.3074549759615386,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.35,3,600s × 3,,,strict,0.29822301608385726,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.35,3,600s × 3,,,tie_win,0.4703387500000001,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.35,3,600s × 3,,,tie_win,0.4844586102681797,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.35,5,600s × 5,,,strict,0.22874419064786639,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.35,5,600s × 5,,,strict,0.20701897156923144,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.35,5,600s × 5,,,tie_win,0.34343857105468734,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.35,5,600s × 5,,,tie_win,0.33636477529888165,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.35,10,600s × 10,,,strict,0.11874077625846857,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.35,10,600s × 10,,,strict,0.08710102050000967,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.35,10,600s × 10,,,tie_win,0.174947200740346,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.35,10,600s × 10,,,tie_win,0.14280535760069601,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.4,1,600s × 1,,,strict,0.5866666666666667,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.4,1,600s × 1,,,strict,0.6006755740857618,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.4,1,600s × 1,,,tie_win,0.8,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.4,1,600s × 1,,,tie_win,0.8288609603224694,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.4,2,600s × 2,,,strict,0.5290666666666668,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.4,2,600s × 2,,,strict,0.5411457225392906,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.4,2,600s × 2,,,tie_win,0.7040000000000002,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.4,2,600s × 2,,,tie_win,0.7364028618842733,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.4,3,600s × 3,,,strict,0.48298666666666673,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.4,3,600s × 3,,,strict,0.4904041804053475,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.4,3,600s × 3,,,tie_win,0.6348800000000001,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.4,3,600s × 3,,,tie_win,0.6641680008572945,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.4,5,600s × 5,,,strict,0.41083644586666657,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.4,5,600s × 5,,,strict,0.40747242417057916,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.4,5,600s × 5,,,tie_win,0.53313536,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.4,5,600s × 5,,,tie_win,0.5506251290702074,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.4,10,600s × 10,,,strict,0.2906297772696198,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.4,10,600s × 10,,,strict,0.26550226114450504,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.4,10,600s × 10,,,tie_win,0.3721840428308222,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.4,10,600s × 10,,,tie_win,0.3599763240066036,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.45,1,600s × 1,,,strict,0.7731818181818181,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.45,1,600s × 1,,,strict,0.7884998038836439,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.45,1,600s × 1,,,tie_win,0.8999999999999999,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.45,1,600s × 1,,,tie_win,0.9197757876800029,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.45,2,600s × 2,,,strict,0.739769318181818,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.45,2,600s × 2,,,strict,0.759237924933384,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.45,2,600s × 2,,,tie_win,0.8504999999999998,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.45,2,600s × 2,,,tie_win,0.8777174393950844,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.45,3,600s × 3,,,strict,0.7122040056818182,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.45,3,600s × 3,,,strict,0.7331873473534987,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.45,3,600s × 3,,,tie_win,0.8137462499999999,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.45,3,600s × 3,,,tie_win,0.8443949783213225,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.45,5,600s × 5,,,strict,0.6670498530384587,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.45,5,600s × 5,,,strict,0.6878674205945214,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.45,5,600s × 5,,,tie_win,0.7571581091015623,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.45,5,600s × 5,,,tie_win,0.789785814061307,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.45,10,600s × 10,,,strict,0.5836302087334432,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.45,10,600s × 10,,,strict,0.5976309781307891,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.45,10,600s × 10,,,tie_win,0.6579281751567838,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.45,10,600s × 10,,,tie_win,0.6854240103232614,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.49,1,600s × 1,,,strict,0.9509843137254901,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.49,1,600s × 1,,,strict,0.9561658503349567,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.49,1,600s × 1,,,tie_win,0.98,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.49,1,600s × 1,,,tie_win,0.9849963648797503,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.49,2,600s × 2,,,strict,0.9436372537254901,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.49,2,600s × 2,,,strict,0.9512197480004156,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.49,2,600s × 2,,,tie_win,0.9700039999999999,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.49,2,600s × 2,,,tie_win,0.9777142023846626,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.49,3,600s × 3,,,strict,0.9375171527454901,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.49,3,600s × 3,,,strict,0.946809771873557,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.49,3,600s × 3,,,tie_win,0.9625099988,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.49,3,600s × 3,,,tie_win,0.9721313580183153,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.49,5,600s × 5,,,strict,0.9273484817940677,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.49,5,600s × 5,,,strict,0.9391522545570484,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.49,5,600s × 5,,,tie_win,0.9508074905517997,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.49,5,600s × 5,,,tie_win,0.9632123913400411,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.49,10,600s × 10,,,strict,0.9079370608092853,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.49,10,600s × 10,,,strict,0.9237949159702747,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_exact,0.49,10,600s × 10,,,tie_win,0.9296056726466805,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0_analytical_baseline,I,analytical_poisson,0.49,10,600s × 10,,,tie_win,0.9464793832760894,a2e0821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.05,1,600s × 1,,,strict,0.00779,a2e0821,600.0,600.0,600.0,415.8883083359673,1.0,1.0,200000.0,1558.0,0.007414037484784159,0.008184870196511786,600.0,4.0565600149035305e+18,30.775976632530316,1797.439364132394,0.947245,0.052755,0.007631578947368479,0.00015842105263152127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.05,1,600s × 1,,,strict,0.00748,a2e0821,600.0,600.0,600.0,415.8883083359673,1.0,1.0,200000.0,1496.0,0.007111726220704986,0.007867193368884575,600.0,6.171202947788031e+16,30.775976632530316,1797.439364132394,0.95008,0.052365,0.007631578947368479,0.0001515789473684791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.05,1,600s × 1,,,tie_win,0.10086,a2e0821,600.0,600.0,600.0,415.8883083359673,1.0,1.0,200000.0,20172.0,0.09954786240394928,0.10218747010029172,600.0,1.0709852220298471e+19,30.775976632530316,1797.439364132394,0.94713,0.05287,0.10000000000000005,0.000859999999999958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.05,1,600s × 1,,,tie_win,0.099445,a2e0821,600.0,600.0,600.0,415.8883083359673,1.0,1.0,200000.0,19889.0,0.09814114904828282,0.10076423781155648,600.0,1.6312764641808849e+19,30.775976632530316,1797.439364132394,0.949995,0.0526,0.10000000000000005,0.0005550000000000416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.05,2,600s × 2,,,strict,0.001215,a2e0821,600.0,1200.0,1200.0,1007.0081940099967,2.0,2.0,200000.0,243.0,0.00107161006642804,0.001377550185934157,1200.0,1.6794837593179843e+19,213.21690641919716,2846.318711034346,1.89569,0.10431,0.00121907894736841,4.07894736841009e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.05,2,600s × 2,,,strict,0.00122,a2e0821,600.0,1200.0,1200.0,1007.0081940099967,2.0,2.0,200000.0,244.0,0.0010762971605150172,0.0013828628997779278,1200.0,1.768403031422617e+19,213.21690641919716,2846.318711034346,1.895065,0.105445,0.00121907894736841,9.21052631589923e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.05,2,600s × 2,,,tie_win,0.014795,a2e0821,600.0,1200.0,1200.0,1007.0081940099967,2.0,2.0,200000.0,2959.0,0.014275122674148885,0.015333515918125144,1200.0,1.2914421731835089e+19,213.21690641919716,2846.318711034346,1.895345,0.104655,0.01449999999999998,0.00029500000000002094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.05,2,600s × 2,,,tie_win,0.014415,a2e0821,600.0,1200.0,1200.0,1007.0081940099967,2.0,2.0,200000.0,2883.0,0.013901867254466387,0.014946785935070785,1200.0,1.6658181680058704e+19,213.21690641919716,2846.318711034346,1.894885,0.10563,0.01449999999999998,8.499999999997919e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.05,3,600s × 3,,,strict,0.00015,a2e0821,600.0,1800.0,1800.0,1604.436188234137,3.0,3.0,200000.0,30.0,0.00010507739576390072,0.0002141237673489518,1800.0,1.3597610099599417e+19,490.614868298372,3777.476173123193,2.840395,0.159605,0.00020376644736864715,5.376644736864716e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.05,3,600s × 3,,,strict,0.000205,a2e0821,600.0,1800.0,1800.0,1604.436188234137,3.0,3.0,200000.0,41.0,0.00015112698484037935,0.0002780720655107022,1800.0,1.6574752214057116e+19,490.614868298372,3777.476173123193,2.84313,0.15696,0.00020376644736864715,1.2335526313528495e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.05,3,600s × 3,,,tie_win,0.00245,a2e0821,600.0,1800.0,1800.0,1604.436188234137,3.0,3.0,200000.0,490.0,0.0022426854715764943,0.002676427339680483,1800.0,3.7249688679448556e+18,490.614868298372,3777.476173123193,2.842515,0.157485,0.0023162500000002326,0.0001337499999997673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.05,3,600s × 3,,,tie_win,0.002295,a2e0821,600.0,1800.0,1800.0,1604.436188234137,3.0,3.0,200000.0,459.0,0.002094630557252694,0.0025144882081510923,1800.0,7.181678812855981e+18,490.614868298372,3777.476173123193,2.842265,0.15784,0.0023162500000002326,2.1250000000232454e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.05,5,600s × 5,,,strict,0.0,a2e0821,600.0,3000.0,3000.0,2802.5453296775913,5.0,5.0,200000.0,0.0,0.0,1.920692519040967e-05,3000.0,7.659391141053538e+18,1182.0897408357182,5492.111415982544,4.737985,0.262015,6.106679009417566e-06,6.106679009417566e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.05,5,600s × 5,,,strict,2e-05,a2e0821,600.0,3000.0,3000.0,2802.5453296775913,5.0,5.0,200000.0,4.0,7.777636035442469e-06,5.142852087795959e-05,3000.0,1.6545749979137694e+19,1182.0897408357182,5492.111415982544,4.73711,0.26289,6.106679009417566e-06,1.3893320990582436e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.05,5,600s × 5,,,tie_win,7.5e-05,a2e0821,600.0,3000.0,3000.0,2802.5453296775913,5.0,5.0,200000.0,15.0,4.5453456606938166e-05,0.00012375058754469294,3000.0,5.009773321508129e+17,1182.0897408357182,5492.111415982544,4.73791,0.26209,6.644441406286355e-05,8.555585937136445e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.05,5,600s × 5,,,tie_win,7.5e-05,a2e0821,600.0,3000.0,3000.0,2802.5453296775913,5.0,5.0,200000.0,15.0,4.5453456606938166e-05,0.00012375058754469294,3000.0,4.3143385008620206e+18,1182.0897408357182,5492.111415982544,4.73464,0.26536,6.644441406286355e-05,8.555585937136445e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,event_bernoulli,0.05,10,600s × 10,,,strict,0.0,a2e0821,600.0,6000.0,6000.0,5801.228768828478,10.0,10.0,200000.0,0.0,0.0,1.920692519040967e-05,6000.0,5.385440178379186e+18,3255.243418254776,9423.129853269278,9.47729,0.52271,1.1348396857711494e-09,1.1348396857711494e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1_validate_simulators,I,distribution,0.05,10,600s × 10,,,strict,0.0,a2e0821,600.0,6000.0,6000.0,5801.228768828478,10.0,10.0,200000.0,0.0,0.0,1.920692519040967e-05,6000.0,7.793132572744324e+18,3255.243418254776,9423.129853269278,9.474055,0.525945,1.1348396857711494e-09,1.1348396857711494e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
